ID,antenna,bin,duration,min_dist,max_dist
1,14,230.666666666667,0.018125000000139835,304,368
1,14,230.708333333333,0.026805555555625915,304,368
1,14,230.75,0.024155092592849314,304,368
1,14,230.791666666667,0.03106481481469814,304,368
1,14,230.833333333333,0.024768518518413885,304,368
1,14,230.875,0.019884259259129067,304,368
1,14,230.916666666667,0.09817129629627175,304,368
1,14,231,0.024421296296338824,304,368
1,14,231.041666666667,0.3148726851852075,304,368
1,14,231.333333333333,0.08185185185180899,304,368
1,14,231.416666666667,0.005648148148168275,304,368
1,14,231.458333333333,0.0036111111111267746,304,368
1,14,231.5,2.314814815065347e-4,304,368
1,15,232.208333333333,0.0020833333333598603,495,560
1,15,232.291666666667,0.010092592592627625,495,560
1,15,232.333333333333,0.06850694444446503,495,560
1,15,232.375,0.0014351851851301944,495,560
1,15,232.416666666667,0.029872685185239334,495,560
1,15,232.458333333333,0.004166666666691299,495,560
1,15,232.5,0.018055555555548608,495,560
2,1,227.458333333333,4.6296296295622597e-4,0,32
2,1,227.5,0.0036342592593143763,0,32
2,1,227.541666666667,0.004652777777920392,0,32
2,1,227.583333333333,6.944444444059172e-4,0,32
2,1,227.708333333333,4.7453703703581596e-4,0,32
2,1,227.833333333333,2.4305555555770297e-4,0,32
2,1,227.958333333333,2.4305555550085955e-4,0,32
2,1,228,2.430555556145464e-4,0,32
2,1,228.208333333333,2.4305555555770297e-4,0,32
2,1,228.291666666667,4.6296296295622597e-4,0,32
2,1,228.708333333333,4.6296296289938255e-4,0,32
2,1,228.791666666667,2.314814815065347e-4,0,32
2,1,228.916666666667,2.4305555555770297e-4,0,32
2,1,228.958333333333,2.3148148147811298e-4,0,32
2,1,229.083333333333,2.314814815065347e-4,0,32
2,1,229.208333333333,2.4305555555770297e-4,0,32
2,1,229.291666666667,2.3148148144969127e-4,0,32
2,1,229.5,2.4305555558612468e-4,0,32
2,1,229.583333333333,2.3148148142126956e-4,0,32
2,1,229.666666666667,4.861111110301408e-4,0,32
2,1,229.75,2.3148148147811298e-4,0,32
2,1,229.791666666667,2.3148148147811298e-4,0,32
2,1,229.833333333333,2.3148148147811298e-4,0,32
